,episode,error,iteration,time,reward
62,1,9.03E-06,9,0.03,0
63,1,8.28E-06,9,0.032,0
64,1,7.99E-06,9,0.034,0
65,1,8.05E-06,9,0.036,0
66,1,8.31E-06,9,0.038,0
67,1,8.62E-06,9,0.04,0
68,1,8.87E-06,9,0.042,0
69,1,9.01E-06,9,0.044,0
70,1,9.01E-06,9,0.046,0
71,1,8.91E-06,9,0.048,0
72,1,8.74E-06,9,0.05,0
73,1,8.53E-06,9,0.052,0
74,1,8.32E-06,9,0.054,0
75,1,8.13E-06,9,0.056,0
76,1,7.98E-06,9,0.058,0
77,1,7.88E-06,9,0.06,0
78,1,7.82E-06,9,0.062,0
79,1,7.78E-06,9,0.064,0
80,1,7.77E-06,9,0.066,0
81,1,7.76E-06,9,0.068,0
82,1,7.75E-06,9,0.07,0
83,1,7.72E-06,9,0.072,0
84,1,7.68E-06,9,0.074,0
85,1,7.62E-06,9,0.076,0
86,1,7.52E-06,9,0.078,0
87,1,7.40E-06,9,0.08,0
88,1,7.25E-06,9,0.082,0
89,1,7.07E-06,9,0.084,0
90,1,6.87E-06,9,0.086,0
91,1,6.64E-06,9,0.088,0
92,1,6.40E-06,9,0.09,0
93,1,6.15E-06,9,0.092,0
94,1,5.90E-06,9,0.094,0
95,1,5.66E-06,9,0.096,0
96,1,5.42E-06,9,0.098,0
97,1,5.20E-06,9,0.1,0
98,1,5.00E-06,9,0.102,0
99,1,4.82E-06,9,0.104,0
100,1,4.66E-06,9,0.106,0
101,1,4.52E-06,9,0.108,0
102,1,4.41E-06,9,0.11,0
103,1,4.31E-06,9,0.112,0
104,1,4.22E-06,9,0.114,0
105,1,4.15E-06,9,0.116,0
106,1,4.08E-06,9,0.118,0
107,1,4.01E-06,9,0.12,0
108,1,3.93E-06,9,0.122,0
109,1,3.85E-06,9,0.124,0
110,1,3.77E-06,9,0.126,0
111,1,3.67E-06,9,0.128,0
112,1,3.56E-06,9,0.13,0
113,1,3.44E-06,9,0.132,0
114,1,3.31E-06,9,0.134,0
115,1,3.18E-06,9,0.136,0
116,1,3.04E-06,9,0.138,0
117,1,2.90E-06,9,0.14,0
118,1,2.76E-06,9,0.142,0
119,1,2.62E-06,9,0.144,0
120,1,2.50E-06,9,0.146,0
121,1,2.38E-06,9,0.148,0
122,1,2.28E-06,9,0.15,0
123,1,2.19E-06,9,0.152,0
124,1,2.11E-06,9,0.154,0
125,1,2.04E-06,9,0.156,0
126,1,1.98E-06,9,0.158,0
127,1,1.93E-06,9,0.16,0
128,1,1.89E-06,9,0.162,0
129,1,1.85E-06,9,0.164,0
130,1,1.82E-06,9,0.166,0
131,1,1.78E-06,9,0.168,0
132,1,1.75E-06,9,0.17,0
133,1,1.71E-06,9,0.172,0
134,1,1.66E-06,9,0.174,0
135,1,1.61E-06,9,0.176,0
136,1,1.56E-06,9,0.178,0
137,1,1.50E-06,9,0.18,0
138,1,1.44E-06,9,0.182,0
139,1,1.37E-06,9,0.184,0
140,1,1.30E-06,9,0.186,0
141,1,1.24E-06,9,0.188,0
142,1,1.17E-06,9,0.19,0
143,1,1.11E-06,9,0.192,0
144,1,1.05E-06,9,0.194,0
145,1,9.99E-07,9,0.196,0
146,1,9.52E-07,9,0.198,0
147,1,9.12E-07,9,0.2,0
148,1,8.77E-07,9,0.202,0
149,1,8.48E-07,9,0.204,0
150,1,8.25E-07,9,0.206,0
0,1,0,10,-0.094,0
1,1,4.77E-11,10,-0.092,0
2,1,9.30E-11,10,-0.09,0
3,1,1.36E-10,10,-0.088,0
4,1,1.75E-10,10,-0.086,0
5,1,2.12E-10,10,-0.084,0
6,1,2.46E-10,10,-0.082,0
7,1,2.78E-10,10,-0.08,0
8,1,3.07E-10,10,-0.078,0
9,1,3.35E-10,10,-0.076,0
10,1,3.62E-10,10,-0.074,0
11,1,3.88E-10,10,-0.072,0
12,1,4.15E-10,10,-0.07,0
13,1,4.41E-10,10,-0.068,0
14,1,4.69E-10,10,-0.066,0
15,1,4.98E-10,10,-0.064,0
16,1,5.27E-10,10,-0.062,0
17,1,5.58E-10,10,-0.06,0
18,1,5.90E-10,10,-0.058,0
19,1,6.23E-10,10,-0.056,0
20,1,6.57E-10,10,-0.054,0
21,1,6.91E-10,10,-0.052,0
22,1,7.24E-10,10,-0.05,0
23,1,7.58E-10,10,-0.048,0
24,1,7.91E-10,10,-0.046,0
25,1,8.23E-10,10,-0.044,0
26,1,8.53E-10,10,-0.042,0
27,1,8.82E-10,10,-0.04,0
28,1,9.10E-10,10,-0.038,0
29,1,9.37E-10,10,-0.036,0
30,1,9.62E-10,10,-0.034,0
31,1,9.86E-10,10,-0.032,0
32,1,1.01E-09,10,-0.03,0
33,1,1.03E-09,10,-0.028,0
34,1,1.05E-09,10,-0.026,0
35,1,1.08E-09,10,-0.024,0
36,1,1.10E-09,10,-0.022,0
37,1,1.12E-09,10,-0.02,0
38,1,1.14E-09,10,-0.018,0
39,1,1.17E-09,10,-0.016,0
40,1,1.19E-09,10,-0.014,0
41,1,1.22E-09,10,-0.012,0
42,1,1.24E-09,10,-0.01,0
43,1,1.27E-09,10,-0.008,0
44,1,1.29E-09,10,-0.006,0
45,1,2.73E-09,10,-0.004,0
46,1,1.73E-08,10,-0.002,0
47,1,5.88E-08,10,0,0
48,1,1.36E-07,10,0.002,0
49,1,4.05E-07,10,0.004,0
50,1,1.42E-06,10,0.006,0
51,1,3.25E-06,10,0.008,0
52,1,5.58E-06,10,0.01,0
53,1,8.04E-06,10,0.012,0
54,1,1.03E-05,10,0.014,0
55,1,1.22E-05,10,0.016,0
56,1,1.37E-05,10,0.018,0
57,1,1.47E-05,10,0.02,0
58,1,1.53E-05,10,0.022,0
59,1,1.58E-05,10,0.024,0
60,1,1.61E-05,10,0.026,0
61,1,1.63E-05,10,0.028,0
62,1,1.65E-05,10,0.03,0
63,1,1.67E-05,10,0.032,0
64,1,1.69E-05,10,0.034,0
65,1,1.63E-05,10,0.036,0
66,1,1.40E-05,10,0.038,0
67,1,1.04E-05,10,0.04,0
68,1,6.45E-06,10,0.042,0
69,1,2.65E-06,10,0.044,0
70,1,-5.57E-07,10,0.046,0
71,1,-2.97E-06,10,0.048,0
72,1,-4.60E-06,10,0.05,0
73,1,-5.59E-06,10,0.052,0
74,1,-6.14E-06,10,0.054,0
75,1,-6.42E-06,10,0.056,0
76,1,-6.59E-06,10,0.058,0
77,1,-6.71E-06,10,0.06,0
78,1,-6.83E-06,10,0.062,0
79,1,-6.94E-06,10,0.064,0
80,1,-7.02E-06,10,0.066,0
81,1,-7.02E-06,10,0.068,0
82,1,-6.94E-06,10,0.07,0
83,1,-6.76E-06,10,0.072,0
84,1,-6.48E-06,10,0.074,0
85,1,-6.12E-06,10,0.076,0
86,1,-5.71E-06,10,0.078,0
87,1,-5.27E-06,10,0.08,0
88,1,-4.83E-06,10,0.082,0
89,1,-4.40E-06,10,0.084,0
90,1,-4.02E-06,10,0.086,0
91,1,-3.69E-06,10,0.088,0
92,1,-3.42E-06,10,0.09,0
93,1,-3.21E-06,10,0.092,0
94,1,-3.07E-06,10,0.094,0
95,1,-2.98E-06,10,0.096,0
96,1,-2.94E-06,10,0.098,0
97,1,-2.93E-06,10,0.1,0
98,1,-2.95E-06,10,0.102,0
99,1,-2.98E-06,10,0.104,0
100,1,-3.01E-06,10,0.106,0
101,1,-3.04E-06,10,0.108,0
102,1,-3.04E-06,10,0.11,0
103,1,-3.02E-06,10,0.112,0
104,1,-2.96E-06,10,0.114,0
105,1,-2.88E-06,10,0.116,0
106,1,-2.76E-06,10,0.118,0
107,1,-2.61E-06,10,0.12,0
108,1,-2.44E-06,10,0.122,0
109,1,-2.25E-06,10,0.124,0
110,1,-2.06E-06,10,0.126,0
111,1,-1.86E-06,10,0.128,0
112,1,-1.68E-06,10,0.13,0
113,1,-1.51E-06,10,0.132,0
114,1,-1.36E-06,10,0.134,0
115,1,-1.23E-06,10,0.136,0
116,1,-1.14E-06,10,0.138,0
117,1,-1.07E-06,10,0.14,0
118,1,-1.04E-06,10,0.142,0
119,1,-1.03E-06,10,0.144,0
120,1,-1.04E-06,10,0.146,0
121,1,-1.07E-06,10,0.148,0
122,1,-1.10E-06,10,0.15,0
123,1,-1.14E-06,10,0.152,0
124,1,-1.18E-06,10,0.154,0
125,1,-1.21E-06,10,0.156,0
126,1,-1.22E-06,10,0.158,0
127,1,-1.23E-06,10,0.16,0
128,1,-1.21E-06,10,0.162,0
129,1,-1.18E-06,10,0.164,0
130,1,-1.13E-06,10,0.166,0
131,1,-1.06E-06,10,0.168,0
132,1,-9.88E-07,10,0.17,0
133,1,-9.04E-07,10,0.172,0
134,1,-8.17E-07,10,0.174,0
135,1,-7.31E-07,10,0.176,0
136,1,-6.50E-07,10,0.178,0
137,1,-5.77E-07,10,0.18,0
138,1,-5.15E-07,10,0.182,0
139,1,-4.66E-07,10,0.184,0
140,1,-4.32E-07,10,0.186,0
141,1,-4.11E-07,10,0.188,0
142,1,-4.05E-07,10,0.19,0
143,1,-4.10E-07,10,0.192,0
144,1,-4.24E-07,10,0.194,0
145,1,-4.44E-07,10,0.196,0
146,1,-4.68E-07,10,0.198,0
147,1,-4.93E-07,10,0.2,0
148,1,-5.15E-07,10,0.202,0
149,1,-5.31E-07,10,0.204,0
150,1,-5.41E-07,10,0.206,0
